,WildfireYr1,WildfireYr2,WildfireYr3,WildfireYr4,WildfireYr5,WildfireYr6,WildfireYr7,WildfireYr8,WildfireYr9,WildfireYr10
2036,0,0,0,0,0,0,0,17136.15218,0,0
2037,0,0,0,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0,0,0,0
2039,0,0,0,0,58847.05559,151648.7494,0,0,0,0
2040,0,38173.16228,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,22650.37735,0,0
2043,0,0,0,0,0,20207.5606,0,0,0,116589.3951
2044,0,0,0,0,0,0,782532.6724,0,0,0
2045,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0
2047,0,0,0,0,0,2992.759668,0,0,0,0
2048,0,0,0,0,0,0,0,0,0,0
2049,0,0,136173.6258,0,0,0,0,0,0,0
2050,0,4517163.551,0,0,0,0,0,0,0,0
2051,0,0,0,0,0,1091377.906,0,0,0,0
2052,0,0,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0,0,0
2057,0,0,0,5330843.207,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0
2061,0,0,0,0,40729.52542,0,0,125795.5639,0,0
2062,0,0,0,0,0,0,0,0,0,0
2063,0,0,0,17338.63808,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,0,0,0
2065,0,0,0,42923.62202,0,0,0,0,0,0
2066,0,0,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0,0,0
2068,56926.07812,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,92145.97711,0
2070,0,0,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,23612.23244,0,0,391773.696
2073,0,0,68105.40246,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,31652.26384,0
2075,0,0,360088.3209,0,0,0,0,0,0,0
2076,0,0,0,0,16374.37483,0,139034.4469,0,0,0
2077,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,278556.3922,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0
2081,4704321.91,0,0,0,0,0,0,0,0,38031.73686
2082,0,0,0,0,0,0,0,0,0,0
2083,0,0,841014.2354,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,31461.57859,0
2086,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0
2088,0,46756.09682,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,50541.78873,0,0
2090,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,68454.61489,0
2092,0,0,0,0,0,0,0,0,0,0
2093,0,0,33406.06357,0,0,0,0,0,0,0
2094,0,43846.82007,0,0,0,0,0,0,0,0
2095,136791.9281,0,0,0,771410.8323,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,72938.7223,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,63859.32297,0,0,0,689675.7477,0,0
2101,0,0,0,0,0,0,124016.853,0,0,0
2102,18977.75121,0,0,0,0,0,18661.09478,0,0,0
2103,0,166380.0774,0,0,0,0,0,1103291.006,0,0
2104,0,0,0,0,0,0,0,0,0,31280.84352
2105,0,0,39521.57742,0,0,0,180367.9319,0,0,0
2106,77006.20666,0,0,0,0,0,0,0,0,0
2107,0,0,358921.6167,0,0,0,0,0,0,0
2108,0,0,0,0,0,190342.0376,0,0,0,0
2109,0,0,0,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0,0,0,0
2111,0,0,0,49594.72319,0,0,0,0,0,0
2112,0,0,0,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0,0,0,0
2114,0,79786.44482,0,0,0,0,0,0,0,10925.5056
2115,0,0,0,0,0,0,0,0,0,0
2116,0,0,0,41320.61681,0,0,0,0,0,0
2117,0,0,26442.17979,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0,0,0
2119,0,0,0,0,0,0,233554.0023,0,0,0
2120,228362.9728,105870.5471,0,0,0,8426115.812,0,0,0,0
2121,0,0,0,0,0,0,0,0,72007.68971,0
2122,0,0,0,0,0,40533.65594,0,0,0,0
2123,0,0,0,0,0,0,132293.8553,0,0,0
2124,0,0,0,0,0,0,0,0,0,0
2125,0,0,0,0,96546.20932,0,0,0,0,0
2126,0,0,35804.74972,0,0,0,0,0,0,0
2127,0,0,17072.64819,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0,0,0
2129,0,0,0,0,0,0,0,0,0,0
2130,0,0,0,0,86349.71108,0,0,0,0,0
2131,0,0,0,0,0,0,0,0,68311.76274,110315.4442
2132,0,0,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0,0,0
2135,0,0,0,0,0,0,0,0,0,0
2136,5667637.947,0,0,0,0,0,0,0,0,0
2137,0,0,0,0,4624.281181,0,0,0,0,0
2138,0,0,0,0,0,0,0,0,0,0
2139,0,150809.1321,0,0,0,0,0,0,0,0
2140,0,0,0,0,0,0,0,0,0,0
2141,0,0,0,0,87149.92172,0,0,0,0,0
2142,0,0,0,0,0,0,0,0,0,0
2143,0,19413.67235,0,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0,0,0,0
2146,0,0,0,29458.61077,0,0,0,0,0,0
2147,60854.64055,0,0,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0
2150,11527.68901,0,0,0,0,0,0,0,0,0
2151,229604.7672,0,0,0,0,93977.16249,0,0,0,0
2152,0,0,0,0,0,0,0,0,0,0
2153,0,0,0,0,0,0,11839895.43,0,0,0
2154,0,0,0,169576.3336,0,0,0,0,0,0
2155,0,0,0,0,0,0,0,0,0,0
2156,0,126507.853,0,0,0,0,0,0,1189499.427,0
2157,0,0,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0,0,0,159367.4095
2159,0,0,0,31006.62316,0,0,0,0,0,0
2160,0,0,0,0,0,0,0,0,0,89222.39467
2161,0,0,0,0,0,0,0,0,0,0
2162,0,0,0,165759.3543,0,0,0,0,0,0
2163,0,0,0,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0,0,0,0
2165,66753357.54,0,0,318817.6053,0,0,0,0,0,0
2166,0,0,0,0,0,0,0,0,136227.0936,0
2167,0,0,0,0,0,0,0,0,0,0
2168,363279.0009,0,0,0,0,0,0,0,0,0
2169,0,0,25132.31708,0,0,0,135195.7787,0,0,6630551.394
2170,0,0,103706.7807,0,0,0,0,0,0,57511.20052
2171,71155.47097,0,0,0,0,0,0,20044.73161,0,0
2172,0,1205780.655,0,0,0,0,0,0,399882.5075,0
2173,0,0,0,0,0,0,0,0,0,0
2174,0,0,126908.153,0,0,0,104019.9571,0,0,0
2175,0,0,0,25399.62451,0,0,0,0,43442.49063,0
2176,60493.61095,0,0,0,17114.84324,0,0,0,0,0
2177,0,0,0,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0,0,73879.85792,0
2179,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,0,0,0
2181,0,0,0,279300.7894,0,0,0,0,0,0
2182,0,0,0,0,0,0,0,42970.92952,0,0
2183,0,0,45305.70249,0,0,0,0,0,0,0
2184,42557.8813,0,0,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0,0,0,188209.4528
2186,0,0,0,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0,0,53330.55394
2190,0,15097161.08,0,0,0,0,0,0,110261.6514,0
2191,0,0,0,0,0,210580.613,0,0,0,0
2192,0,0,0,0,29745.94787,0,0,0,0,0
2193,0,0,0,0,0,0,0,0,4414.845728,0
2194,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,0,31385.78196,580863.0797,0,0,0,0
2196,0,0,0,0,0,0,0,0,0,0
2197,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,4927.515774,0,0,0,0,0,0
2200,0,0,0,0,0,0,0,0,0,0
2201,0,0,0,27945.71161,0,0,0,0,0,0
2202,0,0,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,0,448139.6236,0,0,0,0,0
2205,0,0,0,0,0,0,26543.6036,0,0,0
2206,0,0,0,0,0,0,0,0,0,0
2207,0,0,0,0,12428.91212,0,0,0,0,0
2208,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0,0,0,0
2210,0,0,30570.42967,0,0,0,0,0,0,0
2211,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,0,0,75258.18039,0,0,0,0
2213,0,0,63346.37027,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0,0,0
2215,183598.6239,0,0,35855.86609,0,0,0,0,0,0
2216,58215.0527,0,0,0,0,0,0,0,1078894.175,0
2217,0,0,362049.9789,0,0,0,0,0,0,0
2218,0,0,0,0,0,0,0,12075627.2,0,0
2219,0,0,0,0,0,0,0,0,0,0
2220,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,0,0,0,0,0,0,0
2222,0,567980.7783,0,0,0,0,0,0,0,0
2223,0,0,0,0,0,0,0,0,0,0
2224,0,19376.6779,0,0,0,0,0,0,0,0
2225,0,0,136804.2776,0,0,0,0,0,0,0
2226,0,281807.1263,0,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0,0,0,0
2228,0,0,53416.43602,0,0,0,0,0,0,0
2229,0,0,0,6655702.457,0,0,0,0,0,0
2230,0,0,0,0,0,0,0,0,0,0
2231,0,17564.34495,0,0,0,129289.4999,0,0,0,0
2232,0,0,0,0,0,2646928.951,31022.51669,0,0,0
2233,0,0,0,0,0,0,0,0,0,0
2234,0,0,0,14443.84502,0,0,0,0,0,0
2235,0,0,0,0,0,0,0,0,0,0
2236,1643445.393,0,0,13481.72137,0,0,0,22821.92314,0,0
2237,63698.26738,0,0,0,0,0,0,0,0,0
2238,0,0,0,0,0,0,0,0,0,0
2239,0,51947.56603,0,103555.2577,0,0,0,0,0,0
2240,319457.0588,0,0,462296.1176,0,0,0,0,0,0
2241,0,0,0,0,0,0,0,0,0,0
2242,0,57498.3645,0,124108.1613,0,0,0,0,0,0
2243,0,74247.64707,0,0,0,0,0,0,0,0
2244,0,0,38714.68276,0,0,0,0,0,0,116005.5135
2245,0,0,0,0,0,0,0,0,0,0
2246,0,0,0,0,0,1625998.452,0,0,0,0
2247,0,0,0,0,0,0,0,0,120362.6975,0
2248,0,0,0,22750.75495,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0,0,0
2250,0,0,0,0,0,0,0,0,0,0
2251,44164.79172,0,0,0,0,0,0,0,0,0
2252,0,0,0,0,975498.1926,0,0,0,0,0
2253,0,0,0,0,0,65270.08524,0,0,0,0
2254,0,0,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,319650.2503,0,0,0,0
2256,0,0,0,0,0,0,0,0,0,36387.47009
2257,0,0,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0,0,0,0
2259,75365.70179,0,0,0,0,0,77432.55188,0,0,0
2260,0,0,0,0,0,0,0,0,0,237039.7616
2261,0,0,0,0,0,0,0,0,0,0
2262,0,0,0,0,0,0,0,0,0,0
2263,222960.9544,0,0,161084.5453,0,0,0,0,0,0
2264,0,0,0,0,0,0,0,0,0,0
2265,0,0,0,0,0,0,0,0,0,0
2266,0,0,0,0,0,0,0,0,0,0
2267,0,25196.29356,0,0,0,0,0,0,0,0
2268,0,0,0,0,0,0,0,0,0,0
2269,0,0,0,0,0,0,0,0,0,0
2270,0,0,0,0,0,0,0,0,0,0
2271,0,0,0,0,0,0,0,0,0,116842.3591
2272,0,0,0,0,0,0,0,0,0,0
2273,0,0,0,0,0,0,0,0,0,0
2274,0,0,0,134103.182,0,0,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,0
2276,0,0,0,0,0,0,0,70500.89302,0,0
2277,0,0,0,0,0,0,0,0,0,0
2278,0,0,0,0,0,428778.1529,125257.2558,0,0,0
2279,0,0,0,68010.97742,0,0,0,0,0,0
2280,0,0,0,20384.05422,0,0,0,0,0,0
2281,0,0,0,123971.6705,0,0,0,0,0,0
2282,0,223343.523,0,0,0,0,0,0,0,0
2283,0,0,85945.45453,0,0,0,0,0,0,0
2284,0,0,0,0,0,0,38508.50151,0,0,0
2285,0,0,0,0,0,0,0,7464.442757,0,0
2286,0,0,0,0,0,0,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,0
2288,0,0,0,0,0,148071.4132,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0,0,4466.80622,0
2292,0,0,0,0,0,0,0,0,0,0
2293,0,0,0,0,218730.762,0,0,0,0,0
2294,0,0,0,0,0,392504.9095,0,0,0,0
2295,33168.02477,0,0,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,0
2298,0,0,0,0,0,0,0,0,246693.542,0
2299,0,0,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,2113906.148
2301,0,0,0,0,55361.57096,0,0,0,0,0
2302,0,0,0,0,0,0,22497.76106,37983.38548,0,0
2303,0,0,0,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0,0,0,0
2305,147637.5073,0,71759.17437,0,0,0,0,0,0,0
2306,101202.0124,0,0,0,0,0,0,0,0,0
2307,0,0,0,25789.97343,0,0,0,0,0,0
2308,0,0,0,0,0,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0,0,17110.986
2311,0,0,0,0,208689.3919,0,0,44125.28444,0,0
2312,0,0,22939.4008,0,0,0,0,0,0,0
2313,0,0,0,83622.40365,0,0,0,0,0,0
2314,0,0,0,0,0,0,14321.35053,0,0,0
2315,0,0,0,0,0,0,0,0,0,0
2316,0,0,0,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0,45647.62043,0,0
2318,0,0,0,98703.48516,0,0,0,0,0,0
2319,0,0,0,0,0,242282.9733,0,0,0,0
2320,0,0,0,0,0,0,0,0,0,0
2321,0,0,0,0,0,0,0,0,0,0
2322,0,0,0,0,0,743907.2121,0,0,0,0
2323,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,69722.09785,0
2325,0,0,0,0,0,0,0,0,0,0
2326,0,0,0,0,0,0,0,0,0,0
2327,0,0,0,0,0,0,0,8247717.858,0,0
2328,0,0,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0,0,0,0
2330,0,0,0,98768.0444,0,0,0,0,0,12005.11788
2331,0,0,0,0,0,0,0,0,0,0
2332,0,0,0,0,0,0,0,0,0,0
2333,0,2796838.698,0,0,0,0,0,0,0,0
2334,0,11900.74356,0,17214.85423,0,0,0,0,0,0
2335,0,0,0,0,0,0,0,0,0,0
2336,0,0,0,0,135301.3114,0,0,43640.03722,0,0
2337,0,0,0,0,0,0,0,0,0,0
2338,0,0,0,0,44662.46518,0,0,0,40194.05554,0
2339,0,0,0,0,0,0,0,0,0,0
2340,14432.7975,0,0,0,0,0,0,59976.07659,0,0
2341,0,0,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0
2344,0,0,0,0,0,0,0,0,0,0
2345,0,0,0,0,62670.75023,0,0,0,0,0
2346,0,65458.77286,0,0,0,0,0,0,0,0
2347,0,0,0,0,415577.7408,0,0,0,0,0
2348,114434.3874,0,0,0,0,0,0,0,0,0
2349,0,0,0,0,0,0,0,0,0,0
2350,0,0,0,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0,0,0,0
2353,0,0,0,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0,355447.3795,0,0
2355,84840.07647,0,0,0,0,195787.5619,0,0,0,0
2356,0,0,0,0,0,0,0,0,0,0
2357,0,0,0,0,0,0,0,0,0,0
2358,0,0,86402.51526,0,0,0,0,0,0,0
2359,0,0,0,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0,0,0,0
2361,0,0,0,0,0,0,0,0,0,0
2362,0,0,0,0,0,0,0,0,0,0
2363,0,0,0,0,0,0,0,0,0,0
2364,0,0,0,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0,0,0,0
2366,0,71525.88157,0,0,0,0,0,0,0,0
2367,0,0,0,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0,0,0,0
2369,0,0,63947.99264,0,0,0,0,0,588299.6383,0
2370,0,0,0,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0,0,48652.8687,0
2372,0,0,0,0,0,0,211767.5974,0,0,0
2373,0,0,0,0,69363.14846,0,0,0,0,391530.7923
2374,0,0,0,0,0,0,0,0,0,0
2375,0,0,0,0,0,54959.52559,0,0,0,0
2376,0,0,0,0,0,0,50176.56258,0,0,0
2377,32344.9862,0,0,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0,0,0,0
2379,0,0,80015.64216,0,0,0,0,0,0,0
2380,0,0,0,0,0,14703.87736,0,0,0,0
2381,0,0,0,0,0,0,0,14229.55925,0,0
2382,0,0,17989.26252,0,0,11316.48844,0,0,0,0
2383,0,0,0,0,0,0,0,0,0,0
2384,0,129849.2623,0,0,0,0,0,0,0,0
2385,0,0,0,0,0,0,0,0,0,0
2386,0,0,0,0,0,0,0,0,0,0
2387,459830.796,0,0,0,0,0,0,65195.72613,0,0
2388,0,0,0,0,0,0,0,0,0,24779.6926
2389,0,0,0,0,0,0,0,0,0,0
2390,0,0,0,0,0,0,0,0,0,0
2391,0,0,0,0,0,0,0,0,0,0
2392,0,0,0,0,0,0,0,0,0,0
2393,0,0,0,0,0,0,0,0,0,0
2394,0,0,0,0,0,0,0,0,0,0
2395,0,0,0,0,0,51430.99218,148521.4299,0,0,0
2396,0,0,0,0,0,0,0,0,0,0
2397,0,0,24526.71332,0,0,0,0,0,0,0
2398,0,0,0,0,0,73187.43623,0,0,0,0
2399,0,0,0,0,0,0,0,0,0,0
2400,0,0,0,0,0,0,0,0,0,0
2401,261600.4584,0,0,0,0,0,1487306.019,0,152625.627,57788.96138
2402,0,0,0,0,0,375745.7961,0,0,0,0
2403,32252.57526,0,0,0,0,0,0,0,0,0
2404,0,0,0,0,0,0,0,0,0,0
2405,0,0,0,0,0,0,0,0,0,0
2406,52778.88738,0,0,0,0,715450.5129,37388.43774,0,0,0
2407,0,6280.671173,0,0,0,0,0,0,0,0
2408,0,0,0,0,0,568162.4154,0,0,0,0
2409,0,0,0,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0,0,0,0
2411,0,23995.18878,0,0,0,0,0,0,0,0
2412,0,12332072.56,0,0,0,0,0,0,0,0
2413,0,0,0,0,0,0,0,0,0,0
2414,0,0,0,0,0,0,0,0,0,0
2415,0,167415.06,0,0,0,61924.71057,0,0,34406.0799,0
2416,0,0,0,0,0,0,0,0,0,0
2417,0,0,0,0,103390.7329,0,0,0,0,0
2418,0,50188.08231,180401.0141,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0,0,0,0
2421,0,21714.60697,0,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0,0,286057.7943,0
2423,109155.6453,0,0,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,55148.3744,0
2426,0,0,0,594397.4757,0,0,0,0,0,0
2427,0,0,0,17573.91121,0,0,0,0,0,0
2428,0,0,89800.10859,0,0,0,0,0,0,0
2429,0,0,0,0,91829.81549,0,0,0,0,0
2430,0,0,0,0,53823.88063,0,0,0,0,0
2431,0,0,0,0,0,0,0,0,0,0
2432,0,0,36531.3004,0,0,0,0,0,0,0
2433,0,0,0,0,0,0,0,0,0,211420.1652
2434,0,2539295.636,0,0,0,0,0,0,0,0
2435,0,0,432672.3664,0,0,0,0,0,0,0
2436,0,0,0,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0,0,0,0
2438,0,0,0,0,77157.22302,0,0,0,0,0
2439,0,0,0,124865.5638,0,0,0,0,0,0
2440,0,0,0,0,0,0,0,0,0,0
2441,0,0,31385.50919,0,0,0,0,0,0,0
2442,0,0,0,0,0,0,0,0,0,0
2443,0,0,0,0,59652.45114,0,0,0,0,0
2444,0,35717.89355,0,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,2903743.212,0,0,0
2446,0,0,0,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0,0,0,0
2448,0,122596.2565,0,0,0,0,0,0,0,0
2449,0,0,0,0,0,0,0,66947.60795,54121.08825,0
2450,0,0,33623.83718,0,0,0,0,0,82528.93784,0
2451,0,0,44452.34512,0,0,0,0,0,0,0
2452,0,0,0,0,0,0,536755.6285,32681.05254,0,0
2453,0,0,0,0,0,0,0,0,0,0
2454,0,0,0,0,0,350664.4985,0,0,0,0
2455,0,0,0,0,0,0,0,0,0,1816920.434
2456,0,0,0,0,33428.61617,0,0,0,372389.7619,0
2457,5733880.383,0,0,0,0,0,0,0,0,0
2458,0,354899.0401,0,0,0,0,0,0,0,0
2459,0,0,0,0,0,0,98156.67486,0,0,0
2460,0,0,0,0,0,0,0,0,0,0
2461,0,0,0,0,0,0,0,844157.2877,0,0
2462,0,0,0,0,0,0,0,0,0,0
2463,0,0,0,258042.6196,0,0,961050.3829,0,0,0
2464,0,0,0,54120.48946,0,0,0,0,0,0
2465,0,0,0,0,0,0,0,0,0,0
2466,0,0,0,0,0,0,0,0,0,38890.18378
2467,0,0,0,0,0,0,0,0,0,0
2468,0,0,0,0,0,0,0,0,0,0
2469,211023.9959,0,0,0,0,0,0,0,0,0
2470,0,0,0,0,0,0,27841.84954,1089909.35,0,0
2471,0,0,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0,0,0,0
2473,0,0,0,0,174065.385,0,0,0,0,0
2474,305076.0689,0,0,0,0,0,0,0,0,0
2475,0,0,0,0,0,0,0,0,0,0
2476,0,0,0,0,0,0,0,0,211427.0809,0
2477,0,0,0,0,0,0,0,0,0,0
2478,1834157.415,0,0,0,0,0,0,0,0,0
2479,0,0,0,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0,0,20093.22034,0
2481,113193.488,0,0,0,0,0,0,0,0,0
2482,0,0,5226.288646,0,0,0,0,0,0,0
2483,0,24413.36125,0,0,0,0,0,0,0,13046.41982
2484,0,0,0,0,0,0,0,0,0,0
2485,0,0,0,0,381868.8885,0,0,0,0,0
2486,0,0,0,0,0,28390.91878,0,0,0,0
2487,0,0,18948.05289,0,163148.873,0,0,0,0,0
2488,0,0,0,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0,0,0,0
2491,0,0,0,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0,0,0,0
2493,170211.3857,0,0,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0,0,0,0
2495,0,0,0,0,0,0,0,0,0,0
2496,0,101329.2317,0,0,0,0,0,0,0,24164.51955
2497,0,0,0,0,0,0,0,0,0,0
2498,0,0,0,0,0,0,93552.96852,0,0,0
2499,0,0,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,71530.459,83750.15098,0,0
2502,0,0,0,0,0,0,0,0,0,0
2503,0,0,155194.3958,0,0,0,0,0,0,0
2504,0,609917.5165,0,0,0,0,0,0,0,0
2505,0,0,0,0,0,0,0,0,0,61015.18325
2506,0,0,0,0,0,0,0,0,0,0
2507,175469.3425,0,0,0,0,0,0,0,0,0
2508,210920.5922,0,0,0,0,0,0,0,0,0
2509,0,0,0,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0,0,0,0
2511,0,0,41554.77179,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,84353.94752,0,0,0
2514,0,0,0,0,0,0,0,1314638.707,0,0
2515,0,49981.7312,0,0,0,0,0,0,0,0
2516,0,55622.72217,0,0,0,314615.5015,0,0,0,0
2517,0,0,0,0,0,0,0,0,0,0
2518,0,0,0,20147.80839,0,0,0,35059.83619,0,0
2519,0,31654.90848,0,0,0,11044.40607,0,0,171162.2052,0
2520,0,0,65028.13328,0,0,0,0,0,0,0
2521,0,0,0,0,0,0,42791.76912,0,0,0
2522,29228.34064,0,0,0,0,0,0,0,2314511.468,0
2523,0,0,0,0,0,0,0,0,0,0
2524,0,137317.3845,0,0,0,0,0,0,0,0
2525,0,0,0,0,0,0,0,0,0,0
2526,0,0,0,0,0,0,0,0,0,0
2527,0,0,0,0,0,8171460.285,0,0,0,167908.68
2528,0,0,0,0,0,0,0,0,0,0
2529,0,0,0,605699.0827,0,0,0,0,0,0
2530,0,0,980931.2763,0,0,0,0,0,0,813153.1429
2531,0,0,0,0,0,0,0,0,0,0
2532,0,0,0,0,0,0,0,0,0,0
2533,0,0,0,0,0,0,0,0,25540.75845,0
2534,271264.4968,0,0,0,0,0,0,0,0,0
2535,0,0,1797054.173,0,0,0,0,0,0,0
2536,0,0,0,0,69114.8188,0,0,0,0,0
2537,0,0,0,0,0,0,0,0,0,0
2538,0,40165.17887,0,0,0,0,0,0,0,0
2539,0,0,0,0,508373.6422,0,0,0,0,0
2540,0,0,0,0,0,0,0,0,0,0
2541,0,0,0,0,111573.2385,0,0,0,0,0
2542,0,0,38319.41228,0,0,0,0,0,0,0
2543,0,0,87948.11532,0,0,0,0,0,0,0
2544,0,0,0,0,0,770514.3569,0,0,0,0
2545,0,0,0,0,0,0,0,0,0,0
2546,0,0,0,0,8877.413526,0,0,0,0,0
2547,0,0,0,0,0,0,0,0,0,0
2548,0,0,0,0,0,0,0,0,0,0
2549,0,0,0,0,0,0,0,0,0,62205.34004
2550,0,0,0,0,0,0,0,0,0,0
2551,0,0,0,0,0,0,0,0,0,0
2552,0,0,0,0,268893.9343,0,0,0,0,0
2553,0,0,0,0,0,0,41880.16349,0,0,0
2554,0,0,0,57767.08156,0,0,0,0,0,0
2555,0,0,31926.7259,0,0,0,0,0,0,0
2556,0,0,0,0,0,0,0,182796.9012,0,0
2557,0,0,0,0,0,0,52075.73708,0,0,0
2558,0,0,0,0,0,0,0,0,26375.67092,0
2559,0,0,0,0,0,0,0,0,0,0
2560,0,0,0,0,0,0,0,0,0,96264.45567
2561,0,0,0,0,0,0,0,9211176.429,0,2502606.36
2562,0,0,0,0,15813.89413,0,0,13943.08627,0,0
2563,0,0,0,0,0,0,0,0,85107.07116,0
2564,0,0,0,0,0,0,0,0,0,0
2565,0,0,0,0,0,0,0,0,57027.11041,0
2566,0,0,7189.535132,0,27521.80495,0,0,0,0,0
2567,0,0,0,255645.5269,0,0,0,0,0,9345.341009
2568,0,0,0,0,0,0,0,0,0,0
2569,0,0,0,0,0,0,0,0,0,18746.78755
2570,0,0,0,0,0,0,0,0,0,54282.88311
2571,0,0,0,0,0,0,62463.55721,0,0,0
2572,10369.85852,0,0,0,0,0,0,0,0,25022.04742
