,HiWindLossYr1,HiWindLossYr2,HiWindLossYr3,HiWindLossYr4,HiWindLossYr5,HiWindLossYr6,HiWindLossYr7,HiWindLossYr8,HiWindLossYr9,HiWindLossYr10
9255,0,139165.8429,0,5473.313916,0,0,0,0,0,0
9256,0,0,0,0,0,10259.65596,0,0,0,5412.299852
9257,0,248.2685004,0,0,0,0,0,0,0,0
9258,0,0,858.9684248,0,3181.787846,0,0,0,0,2297.812299
9259,0,0,0,67837.74222,15960.04537,0,0,0,0,0
9260,7210.487929,0,37975.1481,0,0,0,0,0,0,0
9261,0,3545.708697,169639.1588,0,0,0,0,0,0,0
9262,0,0,58864.27224,0,77281.33661,57730.81087,0,0,0,15203.07821
9263,0,0,0,0,0,0,5.265927062,0,2112.463569,0
9264,0,1296.539787,0,231.5463252,0,0,0,0,73966.70969,70949.84476
9265,0,7827.472555,15573.58664,240999.7393,178706.7064,0,0,0,0,0
9266,0,0,0,0,0,0,0,0,0,0
9267,0,0,0,13126.84549,447339.7777,0,1936.816567,0,0,0
9268,0,0,24225.45204,0,0,0,0,0,0,0
9269,3350.908249,16519.95714,0,38215.0979,0,0,5804.185163,742.8396633,0,0
9270,0,0,0,120280.8772,0,13003.97958,2286.183233,0,0,8447.678583
9271,10993.48552,0,0,0,0,0,0,312.5758093,0,0
9272,0,0,0,1065.684269,0,0,0,0,0,9920.629614
9273,0,0,0,0,8180.478064,0,2742.128067,0,4164.688992,24889.75929
9274,0,1229.115155,0,0,2119.261065,0,0,69322.30892,0,0
9275,183555.7075,0,134510.2862,0,0,0,14747.51966,0,0,0
9276,0,0,138680.727,34266.42593,0,636.6793126,0,25852.97064,0,0
9277,0,0,0,0,0,0,182467.4145,2182.836942,0,0
9278,46747.42795,0,3800.679322,0,1013.634555,0,61555.68898,89059.35761,0,0
9279,0,104.5776654,1440.596523,617.804893,0,0,0,0,0,0
9280,0,36581.58504,0,6478.514398,0,0,0,287.6654521,25520.44048,1224.236482
9281,0,285.2345377,0,0,83954.54728,44423.97677,0,4197.63053,0,0
9282,0,0,0,0,181.4560178,0,0,73903.93935,8324.42168,0
9283,0,0,76414.20542,16.03538743,15774.94289,88753.34849,24728.38762,0,107232.4744,0
9284,1740.298908,25376.9542,0,0,82742.16981,0,1629442.629,6604.995296,0,961.2673758
9285,936.1296831,0,0,41009.49237,0,0,0,0,0,0
9286,0,397035.5812,0,0,92067.20558,32441.73893,31948.37558,0,0,44918.78933
9287,0,14899.49048,0,15507.37816,0,0,0,0,187344.4601,0
9288,0,19143.1737,0,16545.88334,0,4572.338196,0,0,11632.95922,0
9289,0,0,0,0,0,0,0,0,159268.0994,1440.140201
9290,0,0,0,21737.69486,336640.6591,0,4394.193805,42199.48078,76417.8644,0
9291,4811.023488,0,0,0,38388.03993,15535.13695,0,814.374473,0,13899.69824
9292,0,0,25437.44195,0,0,0,34340.07538,0,0,0
9293,0,0,0,5020.155725,0,0,184929.8873,72.96834856,0,0
9294,0,0,0,36384.68536,0,0,0,0,92345.06313,0
9295,27583.54204,249.1481098,0,0,0,0,0,0,2137.118003,0
9296,16914.7357,82343.97767,0,0,0,51413.77556,0,3923.957507,0,419904.974
9297,5813.107273,0,0,23295.23078,0,0,0,0,0,104151.7578
9298,179565.0186,0,0,0,0,0,77768.1611,0,0,0
9299,0,0,0,0,71.83044339,0,0,0,0,6039.833298
9300,21822.7572,0,0,0,9199.966842,0,0,236927.0057,0,0
9301,0,0,0,0,0,287384.1305,0,0,0,0
9302,0,4518.701211,0,799.6826846,0,0,0,0,0,0
9303,0,0,0,0,382.8607677,487.421144,0,0,12967.50081,0
9304,0,0,0,0,0,0,62393.28678,0,0,0
9305,0,10559.83387,0,0,0,0,0,0,12211.16429,0
9306,0,32323.89044,281994.6708,29360.3529,0,0,24659.99604,0,0,0
9307,0,120830.1309,0,0,0,0,0,0,0,0
9308,57527.6608,0,0,0,0,67085.07476,0,4505.235267,0,3444.963108
9309,0,0,0,294238.4834,0,0,87133.89289,0,89175.80798,137466.628
9310,0,0,0,0,17896.66067,0,43271.70005,226.2157963,0,0
9311,0,0,65191.90818,0,11930.60223,0,10484.06131,0,1785.842197,13300.79501
9312,0,0,0,0,5356.329906,0,65262.63379,1306.45947,0,3670.98839
9313,0,12645.79717,4952.891231,13632.51526,0,0,1386.749935,0,0,0
9314,0,0,1095.154595,71981.77889,0,161987.5844,14198.03479,0,861.5741047,0
9315,11406.44451,0,0,0,0,0,0,0,13866.96725,0
9316,0,0,0,0,0,0,0,54244.20429,60489.30447,0
9317,904319.237,0,0,0,120514.9765,58.88892979,68765.43812,0,0,0
9318,0,0,0,0,30864.24917,0,0,0,0,0
9319,0,0,0,1372.050356,0,0,0,242243.0765,0,0
9320,44040.99793,0,0,0,0,0,1267.037672,0,0,40180.31509
9321,338126.4832,21056.23643,0,28021.42199,206414.0529,173.3935043,55.87690969,0,0,0
9322,0,27529.65711,0,0,0,0,636.5818761,0,0,0
9323,0,8762.766827,132013.32,0,0,0,301.1706051,0,23985.18804,0
9324,836.0098986,0,0,0,0,0,0,0,0,59493.22874
9325,0,0,15126.86261,0,0,0,0,0,58343.58374,0
9326,197847.5039,0,0,0,241556.1619,0,0,0,0,0
9327,29725.44831,0,0,0,0,0,0,0,0,0
9328,0,0,357390.5555,0,0,0,0,0,0,29631.43608
9329,0,11024.85597,0,0,371.6059097,0,0,0,0,0
9330,2950.762302,0,0,88617.60829,0,476.8079565,0,17421.82028,3644.532553,0
9331,0,0,0,0,0,0,0,7018.674946,0,14998.62081
9332,175.1436054,0,9542.479413,0,0,0,0,0,0,46550.03156
9333,0,1463.26634,0,388.8976705,0,76393.76327,0,0,0,0
9334,0,9540.720754,0,0,0,0,24850.79035,0,0,0
9335,0,0,0,0,0,0,0,7654.114875,0,16498.79542
9336,19838.31362,152461.9163,0,0,3895.00828,0,10917.05152,0,304995.9375,0
9337,0,0,0,0,0,14577.08998,0,5170.347548,0,17128.85784
9338,0,0,0,0,0,0,0,0,22187.53996,60087.57589
9339,9199.256625,0,19232.97443,0,0,18753.83924,0,656.1205887,0,0
9340,0,45060.05467,0,0,0,21634.59909,0,21.54642859,150506.1541,5505.379561
9341,2450.220092,0,0,0,0,0,27547.9478,0,0,10469.47521
9342,0,0,6742.653042,0,0,0,123207.2143,0,0,0
9343,0,0,0,0,0,40166.941,0,0,0,0
9344,0,0,0,0,0,1116.789474,0,0,5815.039507,1821.705923
9345,2911.940787,0,52296.62326,9770.952857,26830.64258,0,0,0,0,0
9346,0,0,0,0,0,13688.14338,0,0,11564.8491,0
9347,67071.84848,0,0,121008.6524,0,0,0,0,0,0
9348,0,0,6952.421526,0,0,0,0,0,47774.42278,54633.75292
9349,37073.73748,0,0,0,0,0,1182.80811,12108.15316,0,0
9350,0,3363.66658,0,0,0,0,0,0,0,6519.885583
9351,133898.6421,0,0,0,162588.6248,0,0,0,0,0
9352,9143.825916,30033.16111,0,76628.89204,0,69910.88329,0,0,28.60666303,0
9353,80016.2973,0,0,0,0,135021.5613,0,0,714.1816158,350.5982623
9354,0,2568.991363,292.1889466,0,0,0,18684.33477,644291.4857,0,62956.64769
9355,0,0,30340.84529,0,0,251.8142674,0,0,37822.49303,0
9356,34914.12889,156810.0173,0,15606.17548,0,0,14833.4124,8655.974345,0,0
9357,0,1920.082563,0,15299.11365,27904.22927,3264.320341,0,0,0,10487.03005
9358,0,0,0,2656.957776,0,0,58515.14273,0,0,0
9359,0,30.2993846,0,0,473.8255246,2455.196215,0,0,0,9736.375445
9360,0,0,1118.045301,0,0,0,0,0,1457.939191,3760.876201
9361,0,0,27551.99859,0,0,0,0,0,0,0
9362,0,0,0,0,0,0,0,4053.195603,0,109759.2626
9363,0,43338.74521,25729.34699,407881.2597,0,0,5271.109412,455757.4382,0,0
9364,72351.03342,55734.62704,0,507.7011128,0,5430.531712,0,0,0,0
9365,80870.55074,0,0,0,0,0,0,0,0,0
9366,0,0,0,0,67324.9336,0,0,0,4528.683999,0
9367,0,0,0,39.21992111,0,0,77894.76745,0,0,0
9368,0,0,0,0,0,0,153943.1952,0,9816.209049,0
9369,0,599453.5022,0,0,2128.459073,0,0,0,375.1099175,0
9370,0,22558.19709,0,0,19812.38187,0,0,0,0,0
9371,13003.49441,29778.86547,0,26806.34718,5800.181412,0,0,0,89416.58796,4194.050689
9372,0,60238.1174,22581.13729,1443.582216,90668.42793,0,0,0,11718.57583,0
9373,0,0,0,0,0,0,0,0,388775.4698,0
9374,0,0,0,16963.40512,0,0,0,0,0,7995.086575
9375,18667.91459,0,0,0,0,13735.46846,0,3775.317835,41026.67178,0
9376,0,0,0,0,0,0,0,1533913.227,0,0
9377,0,0,0,0,18077.89509,0,0,0,0,0
9378,30735.33562,0,0,73933.77578,0,0,0,0,421.1370477,0
9379,0,0,0,0,0,0,40188.81558,0,9289.097419,0
9380,0,0,0,42873.57105,1183.972988,0,33771.37434,0,197.9302276,0
9381,92870.80652,0,0,0,0,0,81302.30301,0,0,0
9382,0,0,0,3680.306232,0,15085.58196,0,0,11227.73569,267460.7419
9383,0,0,0,0,109230.9767,0,13004.53184,0,0,12106.75532
9384,0,39434.66527,0,0,0,49977.82518,0,0,67664.94181,77563.96326
9385,0,180305.2635,8996.628286,0,0,20877.17356,0,0,0,0
9386,0,27175.62685,0,5129.420103,0,0,0,0,0,0
9387,510379.5061,49492.52464,0,0,2036.32242,4794.299676,0,0,0,0
9388,153602.8363,35.45783932,0,300755.8634,0,77430.21448,38634.17188,15191.06792,0,0
9389,0,0,615704.4783,10205.35342,0,0,0,0,5973.371399,0
9390,16456.65186,0,0,0,0,100983.5785,0,0,951.3766378,0
9391,0,0,491018.0601,0,0,0,0,0,0,0
9392,0,24740.59229,0,0,0,0,0,0,0,0
9393,0,15225.91175,24561.05381,4010.267126,0,0,53370.32668,0,0,0
9394,0,0,0,0,20963.75469,203003.6592,0,0,60940.55524,0
9395,1873.994218,0,0,0,0,0,0,0,0,0
9396,11570.42639,0,0,0,0,0,0,0,0,0
9397,35910.13638,2405.66727,0,0,0,103808.5495,0,70630.55147,121915.1599,13570.2885
9398,0,0,38837.19576,0,0,0,0,0,0,0
9399,0,0,0,0,0,59431.5154,12323.24034,0,0,0
9400,0,0,0,2163.822467,0,9127.298038,0,1550.725279,0,43328.16057
9401,0,0,0,0,0,52811.64374,0,0,0,0
9402,0,0,0,0,0,45342.87189,22165.96116,0,0,0
9403,0,60935.51738,359.0806473,8260.045115,0,0,0,0,17214.49733,0
9404,0,179169.6214,0,13682.85018,0,0,487.747655,0,0,178819.3816
9405,109916.7776,2036.480598,0,0,77283.80098,0,0,1572.672656,0,16215.51358
9406,0,6015.977475,0,177053.2146,0,0,0,40081.91619,0,438213.1149
9407,0,0,0,0,0,0,0,0,0,0
9408,45245.24707,0,0,7871.992287,28.38986844,13155.54829,0,0,0,0
9409,0,0,0,28060.16459,0,0,0,0,0,0
9410,216206.8603,10256067.92,69598.40437,384407.5255,0,0,15959.79716,9819.252713,0,1355.046188
9411,0,0,0,0,0,0,0,0,0,0
9412,0,0,0,0,38.31695994,0,405.9471729,0,43807.50732,0
9413,54658.11185,0,0,90334.35789,4683.977451,5365.227019,0,10024.43322,6761.942782,0
9414,7415.587008,0,0,15323.53802,0,0,0,0,287224.1797,0
9415,0,0,0,0,7749.717581,223308.3426,0,0,0,0
9416,0,0,92700.45368,0,0,0,0,40910.02113,91710.27143,0
9417,0,0,14474.65714,0,22879.27481,0,0,0,100377.4093,0
9418,0,0,29955.00358,0,24102.60647,0,0,0,0,0
9419,0,0,0,0,26686.03052,264335.7771,85249.34072,0,0,9515.411809
9420,0,3121.933801,26585.79454,0,0,0,0,0,64692.89675,0
9421,0,28554.05127,231038.5509,38899.07798,0,0,12956.65561,644.6628261,79615.1039,0
9422,0,0,0,0,0,0,14567.82693,0,0,174300.074
9423,41626.27044,0,0,0,229294.392,33067.74671,0,0,0,0
9424,0,0,0,0,63408.80316,0,0,0,0,0
9425,0,24208.97492,0,0,96451.79902,52672.23765,76019.20128,12853.61575,6505.006616,0
9426,0,0,0,8051.606923,0,0,0,0,0,0
9427,0,0,0,0,0,689.1470761,0,0,0,0
9428,0,40701.45695,0,0,13371.82184,0,0,0,0,2220.947302
9429,0,20760.05546,0,0,232907.698,0,0,0,0,0
9430,0,0,55752.39,19415.9532,992.1418322,4519.050056,0,0,834.6557876,0
9431,34344.36923,57439.8817,0,0,0,0,41666.43738,23356.7947,0,26092.71819
9432,0,0,0,1776.483807,2790.228233,0,0,0,0,0
9433,0,0,0,0,0,0,24101.26889,2298.737633,10929.08838,0
9434,0,0,0,0,0,0,5911.832389,938574.4496,0,0
9435,0,0,0,0,0,0,0,0,0,44690.78832
9436,51911.43281,0,14882.50809,0,10829.41381,0,0,0,0,0
9437,0,0,0,0,25191.53678,0,16327.98477,0,0,0
9438,188030.5152,2910.630222,0,0,12471.5773,0,205127.7421,0,77142.71814,0
9439,8950.045089,0,796.7842648,0,0,0,0,0,0,23595.22356
9440,0,0,0,0,0,0,0,0,0,77.62999474
9441,0,0,0,0,4833.458278,0,116.6374168,0,0,48037.5751
9442,0,0,0,0,273.4173226,325504.8261,0,0,0,0
9443,0,34404.54242,0,482641.5578,0,0,0,10494.01439,41195.22145,0
9444,0,50503.62619,436.6310482,94806.19384,26833.48612,54244.26184,0,0,0,10433.74567
9445,0,0,0,0,68951.56191,34378.58616,0,0,0,0
9446,0,0,0,0,2911.287075,0,0,76479.47769,0,0
9447,0,0,2774.85442,0,0,0,0,0,0,0
9448,0,65420.50247,0,0,0,0,6104.423784,15232.41228,0,0
9449,0,0,0,0,0,0,0,0,8008.600279,63594.21134
9450,0,1473.065829,2787.586774,0,0,1559090.18,0,16650.10657,20226.24134,0
9451,0,0,0,219.3406459,22897.27342,12156.65538,39953.6648,0,0,7626.049921
9452,0,73577.68342,0,755.5770496,0,0,0,0,11918.7281,0
9453,0,0,0,982431246.3,0,0,0,0,0,0
9454,0,21538.5956,0,0,0,0,0,0,0,0
9455,0,0,0,0,119945.9598,0,0,0,0,16193.51238
9456,48981.98913,185525.0515,0,0,0,0,0,0,369284.5309,0
9457,31472.71525,0,0,0,0,0,0,10032.69886,0,68206.87356
9458,0,214538.0525,0,569.7831372,0,12444.65374,0,192.5906847,0,1781.898726
9459,0,0,5164.101802,0,0,0,0,0,0,0
9460,757.9617626,57597.21429,280865.7338,0,2046.767238,0,0,24087.8212,0,0
9461,27250.95441,0,0,33221.43266,0,930.610705,0,0,178823.3251,0
9462,0,0,72643.17626,0,0,0,310723.61,181272.3857,0,0
9463,0,20512.45336,82318.62573,7354.419778,0,119536.0495,0,0,0,0
9464,0,5407.05742,13926.55779,10.37950859,0,0,0,18203.70123,0,579878.0075
9465,0,93140.48317,0,581.1599304,0,0,0,0,43033.66144,0
9466,208525.8704,0,3493.286593,0,0,11395.34541,272.2047513,0,0,0
9467,0,10742.3992,0,0,119655.5875,119455.5522,0,0,0,150.1572554
9468,6271.452465,368114.6981,0,0,0,0,84.96363165,0,4660.346414,0
9469,3953.993301,32566.63656,0,0,0,664.5606672,6783.671915,0,0,0
9470,43715.81781,0,0,9317.670679,0,0,18087.70976,0,29545.83207,261513.529
9471,23873.0182,0,1208.166794,0,0,0,0,0,0,0
9472,0,126386.6663,0,0,0,4808.495526,105378.1675,0,0,0
9473,0,0,27807.8152,53875.16966,0,0,0,0,0,0
9474,0,0,731685.9949,0,7544.980478,0,0,0,0,0
9475,0,3542.404246,0,0,0,58672.17789,0,0,15143.05467,372.3427755
9476,0,0,0,57508.58279,0,0,3023.136759,830973.9926,0,0
9477,0,0,0,0,43650.67991,65914.99446,6352.912745,0,0,0
9478,76054.59362,62502.12587,0,50657.83896,0,0,0,0,20736.69807,0
9479,1383.973713,69.72507503,0,0,0,0,73202.99189,0,0,0
9480,0,0,0,0,0,0,0,5675.99858,0,0
9481,349159.6014,0,4757.358837,0,101211.0246,0,7603.956901,0,0,0
9482,0,1261.484523,0,0,20557.23897,0,111207.1101,0,0,0
9483,0,0,0,23377.93422,0,0,4967.549144,0,0,0
9484,0,0,0,0,120032.8115,781.1227045,0,0,95262.69604,0
9485,0,0,0,0,0,0,0,0,0,0
9486,12389.08896,36.99598904,1930.214526,0,0,0,0,1019.819761,0,0
9487,0,0,41999.17393,4408.983854,0,0,0,0,0,0
9488,0,0,0,0,25121.36265,96475.09845,299125.9619,0,10386.39016,0
9489,109.0128763,0,0,0,5396.60048,0,6097.461525,0,0,0
9490,0,0,604.4228957,0,0,72312.69239,8879.59347,0,0,233796.2095
9491,0,0,30597.38519,0,0,211772.1083,104063.1395,134227.6534,0,0
9492,0,17605.99959,17941.37699,6727.073216,0,0,0,0,96687.3109,5265.652192
9493,185.0689086,0,0,0,0,1336.033187,33046.45485,0,1146.170095,12715.21385
9494,0,0,0,0,0,0,0,0,0,0
9495,201458.483,51821.30743,53193.65282,0,0,0,0,51696.37779,0,40007.3923
9496,0,13653.55742,0,0,0,0,0,3552.382377,0,1080.537061
9497,0,0,0,41724.63958,0,0,0,0,0,0
9498,0,52569.54047,0,0,0,0,1292.633051,3929.815802,26354.41433,0
9499,0,89962.05681,0,0,0,43410.50628,276356.7629,0,0,0
9500,0,0,0,0,3450.752197,0,0,0,0,0
9501,0,0,0,18372.82805,104184.1951,0,0,0,5060.292502,0
9502,0,0,0,2434.062002,0,0,0,0,0,1434.592994
9503,0,0,0,0,0,69688.63151,0,2928.596606,0,21641.28879
9504,1445.831938,0,0,0,0,0,0,0,0,64859.99771
9505,0,0,31993.49577,18360.74032,0,366.8837644,146489.9805,0,85145.99717,0
9506,0,0,0,0,0,0,0,0,0,15989.03899
9507,0,0,0,0,0,0,0,0,0,30229.1975
9508,0,92007.45202,14521.81538,0,4324.420024,0,0,20036.67065,0,0
9509,0,0,0,23972.03378,0,62651.47138,3679.986627,0,119400.1272,0
9510,448124.7894,0,0,0,0,179070.8453,16018.65998,807.3854954,0,0
9511,0,6031.060567,0,0,0,0,11805.68081,14288.56498,0,16353.99273
9512,0,0,0,0,0,531638.9844,0,0,1898.608089,169475.0888
9513,20118.26836,0,0,79608.33544,4834.711658,0,28824.26948,0,0,0
9514,0,0,6098.665461,11436.89831,1989.703195,0,0,5231.404945,0,4341.115567
9515,0,0,0,0,0,0,0,0,2062.764593,0
9516,0,0,0,0,965.3472653,0,0,37520.87191,0,750.6862813
9517,58401.43343,0,16469.1576,18397.26644,0,0,9126.155456,0,0,0
9518,35511.01828,20389.80471,0,0,0,0,17077.31514,0,0,0
9519,0,0,49087.14872,0,0,4636.573622,49478.05065,8532.792385,0,0
9520,0,0,24575.24761,0,19651.52589,0,0,39816.55609,0,0
9521,0,0,0,11500.34504,0,1132.932953,0,3820.370266,16033.13255,1040.548597
9522,0,0,0,79389.94671,0,0,0,0,0,0
9523,14633.71694,0,0,0,0,0,15003.30767,0,0,0
9524,49781.93042,0,0,0,163.2392684,0,0,3341.056259,0,0
9525,0,598.7271613,0,0,0,0,0,0,51100.35477,0
9526,6024.330531,0,248397.8235,6642.759482,0,6679343.122,189162.917,4836.863309,0,0
9527,0,2251567.116,0,0,0,0,0,0,0,0
9528,0,0,20871.00151,631687.2406,0,0,0,0,4193.990207,0
9529,0,3398.232857,0,22297.8327,0,45977.35789,0,0,0,0
9530,0,0,30159.27311,23480.07267,0,0,0,79243.63519,0,928898.3341
9531,0,257467.1181,2916.646298,0,102.6630797,0,0,0,952.4922422,0
9532,0,0,0,0,0,0,0,0,1932.436697,0
9533,0,2989.763503,9336.939583,0,0,0,0,7837.067076,0,0
9534,0,0,4716.222894,9227.078852,7256.617158,1725.123891,0,0,0,0
9535,0,0,32909.80924,56318.21007,20738.65716,0,0,0,2903.978012,0
9536,13941.25735,60164.40126,0,0,46318.48288,8436.456369,0,0,0,104647.2889
9537,0,0,0,0,0,0,0,0,51099.9038,0
9538,1504.995022,2948.421266,2978.047366,0,213234.3142,48.39396781,0,0,0,2212.159069
9539,0,930.3888433,0,0,0,0,0,4616.893503,10853.00888,0
9540,0,0,0,66876.11348,65178.67601,0,0,0,37104.1105,0
9541,0,0,10932.66105,4560.840138,10472.45902,0,10416.48713,73439.17603,15022.46458,0
9542,0,0,0,0,0,77819.79584,10317.26523,0,0,1631.387096
9543,0,0,0,0,0,0,0,0,0,0
9544,289355.1806,0,15175.62526,0,0,0,2106.703481,0,0,1696.398265
9545,4530.436103,0,0,0,0,11032.48875,0,0,0,0
9546,14662.0051,0,83390.72744,0,0,0,13404.73175,0,0,0
9547,4180.173339,0,0,14862.63761,0,862.2323812,0,0,0,0
9548,43298.548,0,54036.18277,0,823523.8242,0,0,0,0,0
9549,8631.062615,0,0,0,0,0,0,0,0,0
9550,0,0,0,0,0,48011.85623,0,0,0,0
9551,375695.6059,0,0,43058.64752,0,0,1279.466367,0,0,0
9552,0,0,0,0,0,0,0,0,0,860.2094799
9553,0,0,21106.34413,0,33368.38067,0,0,0,0,0
9554,0,0,0,0,4115.126985,89562.8408,59857.36675,0,37389.80605,939.2675697
9555,0,116199.4094,26677.42101,0,0,0,4525.661366,0,20362.98724,0
9556,0,0,0,0,0,57592.66057,0,0,0,0
9557,0,35728.51178,0,0,110071.1487,0,0,0,0,0
9558,0,0,0,72036.3088,0,0,41593.66253,3954.637844,59342.63163,0
9559,47597.45503,243188.2253,0,0,0,6996.651479,790.4859046,0,0,0
9560,0,0,0,0,46659.76406,0,0,0,0,0
9561,0,0,0,0,0,0,0,0,11722.4116,104497.0694
9562,0,0,0,0,0,0,1026.145899,0,0,0
9563,0,339.0475002,0,0,0,0,640.0338448,0,19568.39419,0
9564,0,0,0,0,0,0,8759.026685,0,23430.76444,31763.86118
9565,0,0,0,0,0,0,0,21539.88994,0,0
9566,402688.3682,0,0,0,0,49453.08311,0,853.1786986,8166.726313,0
9567,0,0,3537.775625,4166.549042,0,0,0,6804.11868,17069.37685,0
9568,29361.06961,0,0,69593.22394,0,0,0,0,0,0
9569,0,0,0,0,0,10857.56186,0,0,803.764164,2495.384114
9570,0,0,0,0,79027.95843,0,34023.76413,0,0,44057.96065
9571,22639.98809,0,217976.6893,0,0,0,0,0,0,0
9572,10631.27975,0,0,2061.094837,310.0877601,15565.67977,260878.32,0,32341.66918,0
9573,0,0,0,0,0,7160.359821,28898.07734,0,0,0
9574,119075.0033,1421411.691,0,0,0,77.64920353,133270.8455,0,14220.69802,4172.020991
9575,0,0,16721.32148,0,15515.04467,0,0,0,0,0
9576,191554.9911,0,0,21389.73988,0,0,35930.04326,13165.80414,0,0
9577,0,0,0,0,0,0,0,23976.82005,0,0
9578,0,0,0,0,0,181.5013673,0,0,0.123666037,40487.76202
9579,17399.55075,45.94294038,0,0,0,14302.72782,0,0,0,0
9580,0,0,0,2700.736163,0,6391.092767,0,19853.04206,28658.22455,0
9581,0,196619.3735,145024.1465,0,0,987.1807425,0,0,0,108449.6772
9582,0,0,2802.697296,0,0,0,2081.203155,0,0,25850.94127
9583,14858.86751,0,0,168.4988899,0,0,4308.969057,0,788.1328202,0
9584,0,0,5390.268197,0,0,49814.32192,0,0,11333.64295,0
9585,0,15316.336,28598.08906,55453.58752,0,0,203672.8359,0,0,0
9586,0,0,0,0,0,0,0,0,0,0
9587,0,0,0,0,0,63270.88185,0,13560.12479,0,0
9588,0,0,0,0,0,0,0,84354.4248,0,134379.4475
9589,0,0,0,0,0,94246.77625,0,0,0,253618.6669
9590,49.41517741,0,11220.57704,0,0,0,0,0,817.7288809,0
9591,0,0,19324.31267,0,71.65288098,0,0,20460.25253,33962.38967,0
9592,9117.297093,8661.648018,0,36907.95642,0,519757.5811,0,0,0,0
9593,0,0,0,6246.911163,5435.751635,0,8680.123097,0,0,119721.8636
9594,0,0,0,691.010199,0,3649.50454,0,0,0,0
9595,0,43513.0459,0,0,0,0,0,0,8468.688651,83218.2334
9596,0,0,0,1917275.408,0,536870.8899,95528.64416,704.1210794,0,0
9597,1555.887161,0,0,16427.84503,0,0,0,0,12798.56309,0
9598,0,0,0,0,36933.86267,0,0,18188.70661,0,0
9599,18800.19378,0,324.1633704,10402.17385,0,0,0,4772.490204,0,0
9600,0,0,56537.71499,0,0,0,0,0,0,0
9601,237.1821346,72311.52614,0,0,0,0,0,236477.2774,0,0
9602,0,0,0,0,7038.705636,705.4145662,0,0,0,0
9603,0,0,0,971.4608657,0,0,0,0,0,0
9604,29388.60085,0,0,0,0,0,106946.3851,0,0,2887.504172
9605,52922.47239,0,0,0,0,114.0259109,30031.73192,0,0,0
9606,0,0,80013.69667,16045.09098,0,0,0,0,34691.62697,0
9607,0,3358.118887,0,18007.00326,0,27704.99847,0,0,0,0
9608,0,0,0,0,0,0,0,0,0,20886.4816
9609,0,0,0,0,0,29211.29551,0,381.7686171,26402.50363,2892.588687
9610,12851.03617,0,144121.4263,0,0,14492.6409,22132.37466,0,0,11377.85116
9611,0,4866.389392,0,0,0,0,0,7586.964507,0,130583.0626
9612,0,47615.19779,45691.13052,65934.01992,0,0,0,3612.546628,0,0
9613,0,0,0,1107.603821,0,5094.198252,0,0,48303.48058,0
9614,0,0,0,15449.86018,9040.256112,0,82988.07829,267447.9479,0,0
9615,27284.83791,11540.95175,0,5392.6886,0,0,0,3743.481366,0,0
9616,0,0,42403.79724,1259.826473,0,499439.464,0,738817.8547,0,0
9617,86743.98371,17107.42014,8060.876808,0,27511.1849,0,0,48.00832296,0,69942.11968
9618,0,0,0,19214.86685,0,0,0,0,2231.748463,87606.83831
9619,4784.561541,0,0,0,0,0,4332.44606,0,0,1944958.005
9620,20.9980111,0,0,13055.02333,0,0,0,150463.6312,0,93496.96746
9621,0,0,0,0,0,0,0,0,4740.176606,0
9622,0,0,0,0,0,26406.96001,0,0,0,23699.07668
9623,2712.255438,0,54323.76837,0,0,1717.098369,0,26207.44085,0,2096.024527
9624,0,0,48504.74227,611.5271028,0,32197.33903,30430.16478,0,0,0
9625,0,29864.07561,0,0,0,22470.78235,0,6753.947435,0,0
9626,0,253343.5861,0,163227.6607,38357.36107,0,0,0,0,0
9627,196624.8153,0,11129.00214,125485.2557,53856.68765,0,0,0,0,2518.507876
9628,0,0,0,0,0,0,0,0,0,0
9629,0,16133.49262,0,0,1548582.615,0,0,0,617.2866781,15383.43869
9630,0,0,0,0,0,114199.9653,0,30698.85231,0,0
9631,15031.06254,0,0,0,0,0,3601.164376,6323.564941,0,0
9632,0,23246.91473,3169.141267,0,0,0,43722.31846,141.610041,0,0
9633,0,0,0,0,1216.523249,0,0,1485.175737,0,0
9634,0,0,0,10223.36585,0,1527.654138,0,0,0,140994.1214
9635,71313.99938,130098.2422,677789.6514,0,0,8094.768318,0,0,120593.1935,62931.52969
9636,0,2845.836638,0,0,825.1142667,0,0,0,0,0
9637,16232.42103,292.5390416,0,0,0,17392.53174,1550.313954,0,0,24775.50213
9638,0,31988.94462,0,0,0,0,0,0,0,1086.531943
9639,0,0,2530.297929,0,0,563.7347684,0,89.5975805,12796.65609,0
9640,21340.23264,0,0,0,0,0,0,57946.6822,58233.4,41714.79786
9641,43829.94821,1264.123685,2566.038912,2765.591476,2223.509885,0,88893.20371,0,0,0
9642,0,0,0,0,0,30746.51732,0,4022.921061,3.977292322,0
9643,0,0,2924.308355,0,38049.87655,0,0,0,0,0
9644,16186.51667,3620.267909,0,0,81369.01438,0,0,0,636.9013153,0
9645,0,0,0,0,0,0,0,0,90589.37397,15417.46036
9646,0,0,0,4693433.514,527.6582487,48358.57164,0,0,34239.4194,0
9647,0,0,16130.77896,0,0,0,0,0,54682.66558,19565.96043
9648,0,0,0,4859.095096,0,0,0,150788.9709,0,0
9649,8280.082748,31500.24442,0,0,0,0,41423.13604,0,0,129695.4028
9650,0,373.3892788,0,0,0,0,12827.77065,0,106678.491,0
