,OtherHazNetCostYr1_,OtherHazNetCostYr2_,OtherHazNetCostYr3_,OtherHazNetCostYr4_,OtherHazNetCostYr5_,OtherHazNetCostYr6_,OtherHazNetCostYr7_,OtherHazNetCostYr8_,OtherHazNetCostYr9_,OtherHazNetCostYr10_
352,0,0,0,0,0,0,0,0,1688312.035,12226203.83
353,0.869503829,0,0,3501.866611,0,69691.01835,-49527.49392,11173005.57,18156633.89,0
354,0,11.48565347,0,0.182655006,-0.125769471,0,2298.882887,0,0,0
355,4.977494971,0,15.94774754,177258.8049,-123687.6433,0,0,0,0,0
356,221.6079186,0,0,0,0,0,0,0,0,2.13827E-05
357,0,0,0,0,47369.08993,0,0,0,8.468051659,-7.335925052
358,0,19735.31411,0,0,6423231.724,-80927.40633,-5742076.97,0,62.98621416,0
359,0,122781.0201,0,630839.299,1454839.807,-428095.5962,-903297.8471,0,0,35.09234695
360,0,3771524.942,-3168223.832,0,0,150.4281804,0,0,0,12073372.71
361,0,0,0,0,17543572.39,-3230657.69,1025852.756,-7653871.665,-983.9488515,0
362,12260812.82,-8391798.037,0,6506650.829,51740.55133,-3862982.117,0,0,0,4873464.505
363,10629483.06,0,-8111750.154,0,0,0,817.027793,0,-538.3649045,0
364,186.7333275,16501740.28,0,0,22035230.61,0,5431530.792,0,-4410829.566,0
365,0,0,0,0,0,0,2920915.828,0,0,0
366,0,82255.08937,929154.4917,883462.6175,0,24.14305886,12725169.31,0,-10418286.18,0
367,0,0,39.77868813,-28.18224341,5574090.612,0,0,3173180.378,0,0.000692523
368,0,0,0,165625.5004,0,0,0,412777.6131,0,0
369,0,300466.7441,12512958.96,0,12599719.62,6296632.412,0,0,-8566470.193,0
370,0,0,203451.5599,0,0,0,0,0,0,0
371,9449.501144,0,0,0,0,0,4212171.972,0,0,0
372,0,14641177.55,14927315.6,-8874610.998,-1039571.594,2490535.688,0,0,0,19.81389202
373,10048.46818,0,0,-5521.379692,0,0,5.282779986,0,0,0
374,0,0,0,0,0,0,0,0,64305.43134,0
375,547.2575957,0,0,11170439.86,0,0,0,0,0,6287039.15
376,0,4353501.754,0,0,0,651.881001,4609751.153,-372.2179911,0,0
377,0,0,5493388.49,-4737857.471,0,0,0,12242797.47,-8917364.654,0
378,0,0,0,10807145.49,0,0,0,0.129046939,-0.116678151,972650.973
379,0,612870.9407,0,190511.583,0,0,0,0,0,0
380,12657814.56,0,0,0,0,0,0,0,0,0
381,48195.65147,4858993.675,7314485.073,19296096.83,26000853.9,-28061478.14,0,0,0,0
382,0,0,0,787157.9004,0,0,0,14342359.49,-11099881.49,0
383,0,2800677.907,0,290984.8037,924327.932,-245421.0889,0,0,0,0
384,0,0,1849634.219,12080740.87,-7622415.845,12680923.48,0,-12353272.1,8996211.345,0.01007256
385,0,0,0,0,0,0,2404524.755,-1735793.813,0,0
386,0,0,0,2576192.858,-1855481.834,0,1617264.899,2731108.003,13705.65443,-7812.109385
387,0,0,0,316931.4873,0,-271859.4456,0,0,8193078.969,0
388,10318630.59,0,-8475082.435,222489.3125,0,0,0,45525.27951,-36486.56692,0
389,0,0,11741333.64,0,9372.669034,-8059.508249,0,547889.464,0,0
390,2785016.752,0,0,0,0,6764786.986,-5001370.365,1919689.36,12325131.93,0
391,452409.2217,0,-334733.2422,0,0,10048643.68,0,-6262396.949,0,0
392,0,15330476.6,96097.47171,2202.766571,-77598.03922,971873.072,0,-802188.057,12188152.46,0
393,105376.7713,0,0,91.21516409,0,0,0,0,0,0
394,0,0,0,0,0,0,7026272.786,0,0,0
395,0,0,0,0,0,0,16641445.77,-13146816.34,0,12572532.72
396,1.356182145,5929034.419,-3266007.956,11622672.32,57771.60887,0,0,0,0,5565535.896
397,9662590.831,712859.7745,-538720.5196,0,0,0,0,0,0,0
398,0,0,0,0,0,0,64274.68598,0,0,0
399,0,0,0,2.742131422,0,-2.091368688,6976435.894,0.036672746,-0.022754731,0
400,0,0,0,0,0,0,0,5287782.765,0,-4324668.479
401,0,0,0,0,0,0,0,0,0,7137916.618
402,0,0,0,0,0,0,0,0,0,0
403,0,0,10045561.9,-7167717.973,158301.7519,153831.9614,0,-126687.7778,0,0
404,0,0,10641555.31,0,-7122132.66,-214.1161517,0,0,0,0
405,0,12235091.04,0,-9160588.52,0,0,0,0,0,0
406,4352890.575,0,0,0,0,0,0,0,0,0
407,0,0,38182.01134,-24877.18028,0,0,0,0,0,162719.7335
408,0,23353772.75,0,-20186839.09,0,0,0,0,0,0
409,0,0,0,8868674.413,0,704147.9653,0,4656.529678,46667.15862,2269154.293
410,0,0,0,0,0,2164.857947,9317819.881,0,-7790071.484,17801541.18
411,0,21761.60281,0,8894312.32,0,1473.562934,0,0,-1316.968224,28108.64608
412,0,0,0,0,11296893.35,1473.181897,-7362991.197,358208.1233,0,0
413,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0.424567398,884972.231
415,1443591.964,0,0,0,0,0,0,0,0,0
416,0,417884.2031,5994224.906,4982.093377,4263080.347,-5015038.691,1343194.829,-1025507.684,0,0
417,0,1934377.846,0,-1616964.789,0,26938.25435,0,0,-23553.10764,0
418,0,2718423.786,0,0,13916148.31,0,-8861489.271,0,30.5000859,0
419,0,0,0,7763467.236,0,-5793095.269,-5052.892707,7005940.969,0,0
420,0,0,0,10739843.01,0,0,4714162.404,0,23187268.36,-13294424.62
421,0,0,4733783.837,25366833.83,-7359889.294,-0.814873386,0,248.914189,0,0
422,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,2144.653493
424,0,0,0,0,0,0,5589173.119,0,-4009868.48,0
425,5238.693097,0,0,0,3328566.923,0,0,0,0,0
426,258.2052095,333.0962279,4616812.219,0,-4431776.161,0,10060834.49,6706360.746,-7589504.14,0
427,0,0,5486962.911,-4581582.921,0,-69714.66227,0,0,0,1079.48296
428,0,15719586.56,-11016118.98,732837.7005,0,0,0,5207448.614,-4744835.377,0
429,0,0,0,0,352482.5726,0,0,0,0,0
430,0,0,0,0,0,11615877.36,349.8468597,-8107872.251,-165.3746108,12858645.06
431,0,0,0,0,0,0,0,0,0,0
432,11372885.24,3656275.104,76.53205011,83839.33204,0,0,0,0,0,0
433,0,0,5164879.353,0,0,0,0,0,0,0
434,325.3543268,0,0,0.212894329,0,23.35832773,-0.160303159,0,127.1521445,0.005087623
435,0,0,1970991.286,0,-4667.12252,3234879.416,0,-2089708.494,0,0
436,0,0,3625.821121,9.47133E-06,-5.57453E-06,0,0,0,0,0
437,43289.91542,564638.2948,3359418.733,0,-2747921.942,0,0,0,0,0
438,0,0,0,0,0,0,0,0,118924.9479,127401.7598
439,0,0,672209.0666,2364.214236,0,0,0,0,1480327.439,0
440,0,0,43819.08766,0,7794433.104,4091571.027,0,-5922212.289,0,0
441,0,0,0,5042386.676,-4229872.392,0,0,0,0,0
442,0,0,13065764.21,10.98453435,-6.852279305,0,0,0,0,0
443,0,0,258324.2839,0,-184412.1418,0,0,0,0,0
444,10372653.02,12850006.88,-9874034.225,-7320181.466,0,755995.5211,0,13448191.63,3933094.242,-332380.8639
445,0,0,0,394967.5156,0,8861363.768,-8137927.07,0,11536.95757,0
446,0,0,0,0,0,6454.347427,13.94103356,0,1168044.378,0
447,0,0.000250919,0,0,0,8133319.002,240990.3034,0,-824843.6197,0
448,0,2444393.387,0,-1636107.939,0,0.093360288,-2665.074122,14151090.12,-11156429.52,26.17548162
449,0,0,0,0,0,0,0,0,0,0
450,0,4112084.933,-2277271.841,0.001469259,0,0,0,0,0,15988.97644
451,0,4158874.808,5582010.907,0,-2.517018392,870213.5777,-3323135.739,0,0,197.435747
452,115890.2245,0,-88786.99642,0,0,0,0,0,0,7027049.944
453,0,1942100.211,0,0,0,0,10470027.42,0,0,0
454,0,44609.71916,9970805.024,0,-9308864.749,0,0,0,0,0
455,1616182.822,801016.5452,0,6746978.274,0,-3613454.184,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0
457,0,0,15040598.14,-11354940.28,272374.5961,0,-196659.1631,13392116.74,0,513020.6889
458,0,4371458.709,0,41.92223685,0,-40.03960779,3.320385173,0,0,0
459,0,0,0,7091862.013,32891.53974,0,12808151.07,-7138933.15,11721264.46,0
460,12366642.45,0,0,5721921.915,417818.5575,0,0,0,156702.9524,41129.00247
461,1053660.68,0.710333944,0,0,0,0,1588832.767,468146.9752,190296.5016,-1339374.036
462,2528475.639,-1585850.736,0,0,0,0,0,0,0,1490519.61
463,5107525.515,0,0,0,0,0,0,0,11193023.14,0
464,7583888.134,289265.9464,-198586.792,0,3495063.148,0,0,0,0,0
465,3350905.982,659.486988,0,343221.4816,0,0,693087.8952,6713517.916,0,-5311359.521
466,1570545.308,0,1343814.957,0,0,0,0,12698804.02,-9219339.839,0
467,0,0,0,0,0,0,0,659716.2415,-481304.0147,0
468,9382962.331,3849.473874,0,-5761281.506,0,0,0,0,0,42913.18207
469,0,0,0,2.69724E-06,-1.96939E-06,7199281.53,-4606527.602,0,0,1.004340325
470,0,0,0,0,0,489.6770806,0,-433.4448177,0,0
471,0,0,0,43496.21231,591.8797475,1315240.171,-40996.12051,0,0,0
472,204002.8621,0,0,-80293.91983,0,0,-27242.95093,0,0,0
473,18224244.3,-10246133.91,0,-2711928.555,0,9.686106147,0,0,10012.7142,0
474,0,0,12241978.87,0,-2411041.22,-6760792.894,575486.8284,0,599.3688492,3971483.862
475,120.4758412,-106.3403037,0,0,0,0,0,0,0,0
476,0,1445604.467,-785135.585,0,-29.53331166,0,0,0,12090844.98,0
477,0,0,0,0,0,0,0,0,0,0
478,0,0,9558956.77,0,33793.45611,-7485680.386,0,700998.9589,-619761.5899,0
479,0,0,0,0,0,0,0,0,0,0
480,0,0,0,10.96391159,0,0,0,0,0,0
481,0,669521.1253,0,0,0,0,4439.123054,-3525.348034,33.03496993,0
482,0,0,0,0,0,0,0,0,11305989.59,0
483,14805217.61,-4272764.329,0,65.82717806,4174765.351,0.005067264,0,0,0,5309360.051
484,0,0,0,0,0,0,0,16828575.31,5967921.748,0
485,371549.1957,0,0,0,0,0,0,8198155.194,-7955203.623,0
486,0,0,0,0,11585709.37,0,-7688813.11,0,0,0
487,0,0,0,0,0,0,0,10864082.54,13123.45756,0
488,0,3544473.558,0,2067291.919,-2067524.349,0,0,0,7.761649819,869.8588017
489,0,26405076.99,0,0,0,0,0,0,0,5231305.812
490,0,0,0,0.039312523,0,0,2213625.083,0,0,0
491,0,0,7758244.701,0,0,17105677.88,0,0,-13238854.49,0
492,0,0,0,0,0,0,0,0,0,0
493,67333.84385,0,0,0,0,0,0,0,0,0
494,0,0,0,7023367.952,-143.3215191,0,-5679432.026,0,0,0
495,246888.4457,35601286.52,0,0,0,10199937.7,-6208704.917,178386.5111,-126655.1354,6482184.692
496,0,0,7600350.071,0,0,-5803034.27,0,3022998.526,0,0
497,0,19.9551361,0,-18.3133338,0,0,2205502.795,0,2979408.239,-1778733.986
498,0,0,0,11236423.38,37054.35777,0,14132484.18,-9073202.675,0,0
499,0,0,0,0,164906.1063,331845.0681,0,9030766.982,0,2152680.032
500,158877.3602,0,0,16677672.55,-12562802.93,8729428.492,-609436.2144,0,4701637.347,1622.690172
501,0,0,0,0.898822004,-0.421141877,-0.240211715,0,0,0,0
502,0,0,0,0,0,0,0,29.98860046,2842.620259,0
503,0,19.8393978,0,-12.90691175,272652.3941,0,0,0,14876.0874,0
504,0,0,0,0,0,0,0,0,0,5711535.708
505,0,0,0,0,0,325060.6868,-194708.349,2727189.812,-2575425.499,1478.299469
506,9306967.079,-7783026.474,0,2968624.899,0,0,4852259.203,827859.6039,19986947.08,0
507,11526808.84,0,0,0,0,0,0,0,0,0
508,0,0,12227.78864,234831.6122,0,3307311.575,0,0,0,21967.53104
509,0,0,6212878.542,-4932048.414,0,0,4431960.563,0,0,0
510,0,0,0,0,0,0,0,0,24.19492734,0
511,1390917.265,-1220898.978,0,0,664.5936151,0,-444.1670216,9849752.864,0,-8389544.101
512,0,0,0,0,0,0,0,0,0,0
513,0,505834.5119,0,312.873427,0,0,0,0,0,0
514,0,0,13349495.51,0,0,0,0,6581713.099,0,73161.55159
515,12229029.64,-8384280.429,0,2235726.35,4919215.761,0,20686.81857,0,-16893.71549,0
516,0,0,0,0,0,111151.3393,-68040.81195,955278.4012,0,0
517,0,0,11923.99461,0,0,-6513.866331,0,0,0.00018508,-0.000151027
518,0,14690590.93,0,0,0,0,0,0,0,0
519,0,0.139090955,93.17622403,0,11115238.95,-59.81883165,0,0,0,3232252.77
520,0,0,0,0,0,0,2377.346217,-1711.409741,0,0
521,0,0,0,0,0,0,4668266.032,0,0,2648804.1
522,0,0,0,0,0.000326981,0,0,0,864082.8823,0
523,0,0,0,0,0,0,416093.8125,0,0,0
524,63908.13423,-44141.91811,0,1945996.486,457111.5338,220781.4367,-471687.26,0,0,0
525,14336977.07,2255196.008,0,-7425580.092,0,0,0,0,0,0
526,0,0,0,10307532.88,0,0,0,64085.1722,0,-59362.29964
527,0,180124.7809,0,0,35862918.7,-21724734.03,0,0,0,1310968.595
528,0.219619092,912736.3564,0,0,2.87545E-05,0,220790.069,0,0,0
529,0,0,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0,0
531,0.001608163,1325784.467,7354253.498,0,0,-6872625.594,0,806.2083715,745249.2806,-490065.9863
532,0,0,0,0,3515259.997,0,13196988.62,0,63260.1702,0
533,0,0,10367048.04,0,-850.0662188,-7172348.331,0,0,0,0
534,1479122.012,0,-970089.9069,0,0,0,274218.9703,0,0,0
535,0,0,8548440.154,2134252.253,0,-6307875.259,6488133.504,0,11153225.91,21385.44681
536,1283250.159,0,0,0,6459622.222,0,-4141891.402,0,5001480.382,-3850660.189
537,0,0,0,0,0,0,0,1924902.494,-2048.518676,99695.31375
538,250633.753,-134698.7912,0,0,0,0,2.446936895,-1.539778215,132879.8082,0
539,0,0,10944.64962,0,0,0,0,16.99804965,0,0
540,0,0,0,1876058.929,0,0,0,0,2319082.387,13763886.06
541,10.59349366,2.623678807,1349423.356,-1013603.558,-9.765393189,0,2038473.598,0.229404096,0,0
542,0,0,0,0,0,175897.1509,-120743.832,0,0,0
543,0,0,12556265.86,0,0,0,0,0,89614.30509,0
544,0,0.030784956,0,0,0,11744061.34,6407191.009,0,0,4546993.116
545,51651.22356,0,-39802.69193,961.1533598,0,0,2950724.549,9093953.758,0,0
546,0,0,0,0,0,0,0,0,21526100,-7204480.383
547,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,3255.071721,0,0,0,248.0401201
549,0,846711.0905,0,3742588.547,2274036.988,0,5705069.339,-2192944.973,0,0
550,0,0,0,0,0,0,0,0,0,73970.42003
551,0,0,0,0,0,0,0,0,0,0
552,7465385.232,-5001772.998,0,0,1681032.727,0,0,-1120000.189,0,0
553,0,0,0,114554.6517,-81965.88327,3129605.342,0,0,0,42490.03978
554,140107.6072,-2.301652372,0,4349332.337,458551.6552,5203390.394,0,-3823499.396,10488800,0
555,0,12159.94803,0,0,23167.02133,0,1071691.764,0,10108177.81,0
556,0,0,0,0,0,2005440.129,-1864943.371,0,5495554.722,53306.01396
557,0,365092.5883,-232565.812,2022626.34,0,0,0,0,0,0
558,0,0,0,0,1.044316113,0,0,4582648.674,-3565167.212,11222202.22
559,0,0,60.061348,0,0,0,0,0,0,90.83113936
560,0,956.6524088,8192.035283,0,1539346.737,10308363.18,-7374698.463,0,0,0
561,4667835.309,-4079014.249,11034.14843,0,0,-2205.986591,-4698.028766,906.8039187,-677.7858479,0
562,0,0,0,0,0,0,544.9953692,0,0,-409.371011
563,0,0,4926821.39,0,0,0,0,0,0,0
564,0,3868389.968,0,627489.831,0,4182809.954,13004755.53,0,-6394378.205,-2670753.723
565,1.213870683,0,0,0,0,6227360.986,0,1900962.973,24642402.91,0
566,271952.7236,180975.0427,-8764.347139,-207366.1437,0,0,0,0,0,0
567,13254600.72,-10168523.95,0,0,0,0,1.314636894,0,-1.112790944,0
568,0,0,0,0,0,0,0,0,0,5560884.281
569,0,11552919.05,0,-9334992.967,606.9187733,10811881.09,-5448375.423,-1231208.251,132060.0034,0
570,0,0,0,12959556.24,0,0,10543.06063,0,0,0
571,0,0,0,0,0,0,0,0,31611.6831,0
572,0,0,0,7443.740736,480680.9629,33990.35821,0,-27283.62452,0,0
573,0,0,0,0,0,7645601.961,-5408230.659,0,558356.7107,9031169.237
574,30520379.45,-10333109.98,0,0,0,12914823.83,0,-9754556.585,-173.0360086,6158142.736
575,0,0,0,1616214.278,9008874.131,-6412109.479,0,0,0,0
576,9449219.188,-8631239.915,0,956810.0417,-759565.5952,0,0,0,1040972.772,15073161.42
577,0,0,416122.9651,0,928847.7272,-250608.0968,0,0,0,2633883.446
578,325484.3051,-217442.278,20619861.57,0,0,0,18523.29741,0,16127762.92,0
579,41.90062146,8514256.735,-5170146.964,5458756.357,3480.416047,13043099.16,6205.586705,431382.8339,-9838741.007,0
580,0,7608540.169,0,7581812.444,-5770039.427,0,0,95.65451035,0,0
581,0,0,0,8180141.457,-5807639.676,0,0,9297319.093,0,1656.306069
582,0,0,634.0373017,-561.2955965,0,8013.161558,0,5475.522469,0,-3562.226113
583,0,0,0,478414.1057,10933388.84,0,-9678495.222,0,0,0
584,0,0,0,0,0,0,0,754.4435639,-699.3075195,0
585,0,0.001586573,-0.001027416,0,0,0,0,0,0,0
586,0,268154.1407,12904641.86,-6050453.4,0,0,0,0,0,0
587,0,0,0,0,0,0,8157933.948,0,0,-7464756.363
588,22039863.57,-17072191.29,0,0,0,3567641.235,0,0,0,12574664.33
589,0,0,0,0,0,83028.54237,41373109.16,0,2.92143E-08,-23647432.08
590,0,26645.27237,0,0,0,0,1105919.373,0,0,58980362.36
591,0,0,0,0,0,0,0,0,0,189223.5844
592,0,0,0,0,0,1487085.338,0,0,0,0
593,0,0,0,0,0,7158650.692,0,-6131456.077,10755837.06,-28452.31804
594,189012.4145,0,0,0,0,0,0,0,0,0
595,0,534417.2751,0,0,-405734.0351,0,1276.169467,0,0,0
596,0,0,0.307624507,0,0,-0.249394742,0,6233274.678,0,808001.0925
597,16078864.13,0,-9119600.697,0,0,0,0,9028377.205,-7709766.819,0
598,11178593.15,0,2268677.614,-11859521.69,0,218819.1624,1609.063834,0,0,9332222.804
599,0,0,0,0,24232423.32,233241.2161,-19145408.76,10012292.19,0,18614069.86
600,0,11784848.57,0,0,-8480597.645,0,0,0,0,0
601,0,0,0,0,1331.018802,78862.91658,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0.004547724
603,0,366840.5006,117794.3563,0,0,0,0,93.62184303,0,2870843.743
604,19497.3124,2532616.628,10281113.13,-14335.32821,0,-7358580.364,13285140.72,0,0,-8255967.766
605,0,10604118.43,52992.79559,-7221048.071,0,0,915345.3693,25605.76203,-745707.068,0
606,0,0,0,0,0,0,0,0,712991.1554,0
607,0,0,1411364.832,-1014366.694,1192206.639,0,0,-714582.3938,0,254184.2186
608,0,680.4598126,-478.0019861,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0
610,5572112.881,0,0,-5225374.77,0,0,0,0,0,0
611,0,0,0,0,0,0,0,1997594.941,523364.393,11645.79232
612,10161728.12,0,0,0,0,11543976.1,0,-6908028.081,0,0
613,0,10907.59,0,0,0,0,0,0,0,201670.044
614,0,0,0,0,0,0,0,0,0,0
615,0,4009525.22,10540206.43,3264.99952,3256557.382,0,452.4670693,0,-327.2550631,0
616,0,0,0,0,0,0,0,0,0,1470.666063
617,8242.743211,0,0,0,0,0,0,0,0,0
618,0,0,15694426.61,2219195.677,0,0,0,0,0,0
619,0,10775586.92,0,0,0,0,2099917.865,0,0,4509363.868
620,0,12494448.44,-7365082.509,0,512586.4878,0,-358203.3196,0,0.042049215,0
621,0,0,2228.169496,-1926.919874,0,0,0,0,120101.3328,0
622,0,0,0,0,0,10976916.98,0,-40983.53855,0,0
623,0,0,0,0,0,12669049.99,0,-8960667.043,0,214493.2452
624,0,31853518.93,-25676104.8,0,0,0,13261.81408,-11421.97978,0,0
625,0,0,0,14054465.48,0,9633912.471,-12771438.77,2917844.156,-7337414.78,0
626,0,0,29712.88726,-24892.30058,0,0,1155942.794,-954519.7086,0,3202382.792
627,0,0,0,2000281.19,-1501419.518,1771220.203,0,2219465.723,0,0
628,0.000513405,-0.00032808,0,0,14384049.37,0,0,12927247.28,-8251724.829,0
629,0,0,0,0,0,0,0,624676.0337,0.002070182,-0.001575519
630,0,0,13554125.04,0,0,0,0,0,0,10616315.63
631,0,0,0,15523704.76,0,0,-934744.3261,0,0,-7857112.901
632,0,9643575.69,0,0,0,0,0,0,0,0
633,0,0,0,0,0,3608227.323,0,96264.96812,-2772642.165,0
634,0,0,0,88734.0686,-67500.18827,0,0,15432945.07,323863.1516,2.42966E-06
635,0,3551143.715,-3150328.099,0,9215.33797,0,1121096.396,-905293.0289,0,0
636,0,607243.6906,10912784.33,-181527.4125,1846754.428,-1148884.508,0,0,0,253.4142736
637,0,0,960090.7227,-647162.9395,0,0,0,0,0,1110092.55
638,0,0,0,0,0,0,0,0,365107.9971,-287498.6258
639,0,0,0,0,0,0,0,0,0,1181222.005
640,0,0,0,0,0,0,0,0,0,91111.24087
641,0,103395.0193,0,0,0,0,4697.007922,-4259.217699,0,0
642,0,0,0,0,562527.2912,0,0,-441033.9142,0,0
643,0,0,0,0,0,0,0,0,0,0
644,0,5267730.727,0,0,0,0,0,0,0,0
645,0,6.24657E-07,0,0,2563565.6,7031036.699,0,-8104728.229,9773726.178,-7718005.642
646,0,115198.0858,0,-84606.92755,0,2838493.605,1024787.415,0,-2150035.444,0
647,0,0,477181.1666,8807492.363,0,0,0,0,0,0
648,0,0,12814155.49,-9459259.263,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,3196595.648,0
650,98420.33992,0,-72338.84489,0,0,0,0,0,0,798.9963451
651,0,10.59500458,0,0,2687.39699,-1534.07629,22522.787,0,-15958.09989,0
652,0,0,0,0,0,0,0,0,0,234793.0698
653,0,0,0,0,0,0,0,0,0,0
654,1327245.15,0,0,0,0,0,0,5886.249063,10606005.05,-7836031.715
655,26.64426859,0,0,2222223.491,-1.30406E-06,10863.32684,-10127.78693,0,0,23810770.07
656,0,0,0,341371.0606,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0
658,17.34441709,6435064.422,-5273170.101,0,0,0,13601465.34,0,3747581.512,-11005260.19
659,0,0,0,0,0,0,0,0,0,0
660,0,0,1043.687618,-666.8392667,0,0,12177869.96,0,0,0
661,602769.2278,3185676.421,0,0,0,0,0,0,0,9378714.373
662,0,0,0,0,0,0,0,10139266.89,0,0
663,0,0,0,10308138.38,0,0,0,47.44875213,0,0
664,0,0,0,0,9.17442E-06,14.21325527,0,74.62774762,0,62471.89113
665,0,0,0,42722.05621,8092708.516,0,0,0,0,0
666,0,0,0,0,0,194586.127,11776499.66,0,0,2591411.975
667,0,0,0,0,0,0,0,0,0,0
668,0,464168.2042,-383693.3163,0,40092.04733,0,-23701.41472,0,0,0
669,0,0,7040594.398,0,0,20.30775967,0,0,12843711.89,0
670,483471.9016,0,0,0,190145.7927,0,0,2698131.42,-1430196.443,0
671,0,0,0,0,0,0,0,1710916.769,0,0
672,1767.819438,443.1760492,0,0,-304.063165,482603.7874,2184.232913,-341679.7424,0,0
673,0,0,0,0.12795664,11322480.47,-6967187.694,0,0,10865291.35,0
674,6083071.947,0,0,0,0,0,0,0,44132.3627,0
675,0,6463082.739,0.285193348,-3944431.549,0,0,0,0,91.12314842,0
676,0,625817.5084,6692345.201,11586789.38,-9609631.239,0,0,3774752.75,0,0
677,0,0,1982280.69,0,-986764.2744,0,0,0,0,0
678,0,0,0,0,0,0,0,9145350.96,-8395343.82,0
679,0,0,0,15534.49735,-14596.49238,802880.7209,0,0,0,0.615799551
680,0,5472.686912,0,0,893277.5204,0,0,0,0,0
681,0,0,8240.940201,-4744.090318,0,0,0,23.07374304,0,0
682,0,0,0,13900559.69,0,-10519974.16,0,0,9242915.15,0
683,0,0,10375669.8,2546405.15,0,0,0,285128.5418,10510801.38,-7823888.255
684,0,0,0,0,0,0,0,0,11145628.07,-9520717.339
685,8907004.937,1261976.325,-6797360.937,0,10818170.1,0,0,0,2.196589101,0
686,0,0,0,143102.7603,-110044.8524,0,0,0,0,4562981.039
687,0,0,0,0,0,0,0,0,39540.91859,1023093.652
688,1144.700568,0,-887.4603189,0,0,0,0,0,0,0
689,0,0,0,0,66.4452687,0,0,0,4483.748565,0
690,0,13312314.43,0,-7476497.786,0,0,0,0,0,0
691,0,0,0,0,0,2.015626161,0,0,1314.173664,0
692,0,0,0,0,0,0,0,128.3393147,6051.625051,0
693,0,0,0,0,0,11661121.3,-8293163.169,0,0,0
694,0,0,0,0,56108.01038,-40413.77884,0,0,0,0
695,11489780.42,12972741.23,-11246999.63,-8725886.976,0,0,0,0,0,8263101.186
696,183.772866,-144.9261702,0,0,0,0,0,787663.5425,3572660.531,160081.2446
697,0,1455621.474,5500644.435,-4611961.91,0,40846.09502,-33386.68036,0,0,0
698,0,0,0,0,10063941.18,0,0,5518890.039,260299.5701,0
699,0,0,0,0,0,0,0,0,0,0
700,2019235.09,4571.996794,128063.3749,-1341048.717,0.10967969,1335762.719,0,1813586.144,61408.22758,-51683.5587
701,0,0,0,0,12666952.28,-9870900.804,584034.4354,0,0,5464531.54
702,2302056.541,0,0,-1630302.846,474.0715993,0,0,2028630.149,0,0
703,0,40.09912769,8849981.886,10294153.39,-8184441.724,0,108306.225,0,0,0
704,0,0,3491159.722,0,7911011.301,0,0,-5217611.48,0,0
705,0,0,0,0,0,0,0,0,0,0
706,0,0,0,0,5543468.13,0,10849638.89,-3306253.141,-1487779.223,-9144993.363
707,10718620.15,0,0,0,0,0,2.15321E-06,0.004384889,0,0
708,0,0,0,0,0,474424.4162,0,0,-338503.002,0
709,0,0,1205571.501,0,-938074.9677,0,0,0,0,0
710,0,0,0,28040.92286,-23549.72431,0,0,664151.348,0,-523106.0239
711,0,13038440.5,0,-9768764.889,0,0,0,75704.90892,0,0
712,377936.5596,-251525.0149,0,0,9629005.964,0,8230959.009,0,0,-5927548.849
713,12638.00116,0,0,0,0,0,0,0,0,0
714,0,13361243.9,0,0,0,606.4013656,17310.0158,0,-13844.14765,0
715,0,0,0,3.565112891,0,-3.224407852,0,0,0,6920928.585
716,0,0.000820428,0,0,0,5505822.945,0,-4224634.108,2166.233571,10378939.8
717,0,0,0,6.102141827,0,-5.109166669,0,27427261.69,-21938191.44,0
718,0,0,2336614.817,4315302.492,5911935.596,0,1.163015195,0,8829821.875,-148606.5785
719,0,1199983.167,-792975.1863,0.368246505,0,0,0,404230.5229,-361564.4322,0
720,0.709988699,0,1265.608906,-791.8054769,0,3276701.317,0,0,0,13385967.2
721,2979702.209,0,0,98.18313987,0,123265.8615,-95123.59413,0,0,0
722,10425935.65,0,0,-9736243.047,0,4380631.945,5825444.258,-5693841.839,20620447.39,0.203202517
723,11880.33594,-8265.743771,29075.21597,0,0,0,0,3393811.863,0,-3310289.443
724,0,30.06870673,-17.31916229,0,0,93662.47373,-73172.53884,0,0,0
725,0,11508335.8,0,21202.2417,-9313522.031,0,0,0,0,0
726,0,0,0,0,0,0,21691.87587,-17117.29085,9720666.242,0
727,0.237479907,0,0,0,13426731.5,0,0,3159963.424,0,0
728,0,0,0,0,0,7163984.437,0,1916493.812,0,0
729,0,0,0,0,0,0,0,0,2940461.109,0
730,7077493.165,16543413.06,0,0,0,0,191867.3701,0,0,0
731,0,0,299763.0905,-255860.417,15233917.04,-1264731.897,0,0,0,0
732,3362503.84,0,2591.509351,-2002.424922,0,0,0,0,1511147.71,15.73893182
733,0,4.687441821,0,35326622.72,-3408.761259,0,0,597.2876757,0,-469.6170948
